,CTpnz,CTne,LE,IT,BG,CT,CTmvp,CTpan
4054,"W8-1-1-B.1.02_(9600,5700).jpg","W36-1-1-F.04_(6300,6900).jpg","W11-1-1-F.1.01_(9600,6300).jpg","W20-2-1-Y.01_(6750,1050).jpg","W11-1-1-G.2.02_(2100,1500).jpg","W40-1-1-I.03_(13350,13950).jpg","W8-1-1-C.1.04_(11400,10500).jpg","W19-1-1-B.03_(17250,150).jpg"
4055,"W22-1-1-B.01_(12300,6600).jpg","W29-1-1-B.01_(6600,13800).jpg","W11-1-1-E.1.05_(8700,12600).jpg","W28-1-1-Q.02_(14400,10950).jpg","W3-1-1-B.2.02_(17550,7050).jpg","W36-1-1-E.04_(8400,5550).jpg","W10-1-1-F.1.03_(3300,8250).jpg","W19-1-1-B.01_(4050,12450).jpg"
4056,"W42-1-1-J.01_(15750,12450).jpg","W2-1-1-I.2.06_(16350,150).jpg","W13-1-1-C.01_(1050,13200).jpg","W31-1-1-H.02_(2850,12450).jpg","W33-1-1-J.01_(0,5100).jpg","W35-1-1-A.02_(9600,2400).jpg","W8-1-1-C.2.01_(14400,12750).jpg","W32-1-1-J.01_(1800,2400).jpg"
4057,"W34-1-1-A.02_(600,7350).jpg","W2-1-1-J.2.03_(10950,5100).jpg","W10-1-1-D.2.03_(12750,14850).jpg","W21-1-1-E.03_(12750,10200).jpg","W4-1-1-A.1.01_(6600,750).jpg","W4-1-1-A.1.02_(6150,7950).jpg","W12-1-1-D.1.01_(1500,14250).jpg","W19-1-1-B.03_(7200,750).jpg"
4058,"W38-1-1-F.02_(150,7050).jpg","W3-1-1-F.1.01_(10950,13950).jpg","W2-1-1-G.2.02_(8250,2250).jpg","W42-1-1-D.01_(8100,1950).jpg","W31-1-1-D.01_(14100,900).jpg","W40-1-1-D.01_(15600,13200).jpg","W13-1-1-B.02_(2850,9000).jpg","W27-2-1-F.02_(4200,5550).jpg"
4059,"W40-1-1-F.01_(150,8700).jpg","W3-1-1-B.2.01_(1950,14700).jpg","W13-1-1-A.01_(1800,12900).jpg","W7-1-1-B.2.02_(5850,450).jpg","W13-1-1-A.03_(15750,14550).jpg","W38-1-1-G.02_(7950,7050).jpg","W8-1-1-C.1.05_(2400,12000).jpg","W26-1-1-H.01_(3750,5250).jpg"
4060,"W3-1-1-F.2.01_(9750,5850).jpg","W9-1-1-K.2.03_(600,12750).jpg","W8-1-1-G.2.01_(1800,3600).jpg","W11-1-1-B.1.03_(7200,14250).jpg","W34-1-1-A.01_(14850,750).jpg","W30-1-1-I.04_(4500,5100).jpg","W12-1-1-D.1.01_(11400,14550).jpg","W32-1-1-K.01_(12150,1650).jpg"
4061,"W34-1-1-D.01_(5100,4950).jpg","W11-1-1-G.2.01_(3900,4650).jpg","W31-1-1-G.03_(6150,11400).jpg","W45-1-1-K.01_(13950,8550).jpg","W32-1-1-G.01_(16800,300).jpg","W38-1-1-P.02_(11100,6450).jpg","W3-1-1-C.1.04_(7800,12900).jpg","W38-1-1-F.01_(12750,150).jpg"
4062,"W29-1-1-G.02_(4500,150).jpg","W36-1-1-F.03_(10200,12600).jpg","W13-1-1-A.01_(7650,11850).jpg","W18-1-1-C.01_(14400,8400).jpg","W30-1-1-A.01_(15900,300).jpg","W35-1-1-J.02_(9450,7950).jpg","W10-1-1-F.1.04_(9150,7950).jpg","W8-1-1-E.1.03_(10500,11250).jpg"
4063,"W29-1-1-D.01_(16500,10650).jpg","W11-1-1-E.1.04_(2700,8100).jpg","W13-1-1-A.01_(1200,2550).jpg","W2-1-1-D.1.01_(2550,11850).jpg","W20-2-1-H.03_(300,600).jpg","W3-1-1-A.1.01_(3150,3300).jpg","W12-1-1-D.1.01_(900,13350).jpg","W10-1-1-D.2.08_(14250,5100).jpg"
4064,"W7-1-1-B.2.05_(13200,8850).jpg","W11-1-1-E.2.02_(11250,12750).jpg","W30-1-1-C.02_(1500,7800).jpg","W9-1-1-E.2.02_(1050,2850).jpg","W4-1-1-A.2.01_(12750,1200).jpg","W29-1-1-G.02_(11700,900).jpg","W10-1-1-F.1.02_(4350,10650).jpg","W27-2-1-I.02_(6150,12150).jpg"
4065,"W22-1-1-I.02_(16350,13200).jpg","W11-1-1-E.2.01_(5850,2400).jpg","W13-1-1-A.02_(1800,13350).jpg","W2-1-1-K.2.03_(14700,3300).jpg","W7-1-1-E.2.03_(11400,14850).jpg","W20-2-1-I.02_(9300,13350).jpg","W20-2-1-I.01_(10650,6900).jpg","W12-1-1-D.1.02_(3150,6900).jpg"
4066,"W36-1-1-E.04_(10500,7800).jpg","W28-1-1-N.02_(17550,7350).jpg","W10-1-1-D.2.03_(10500,14400).jpg","W8-1-1-G.2.02_(8850,6450).jpg","W45-1-1-F.02_(150,2850).jpg","W30-1-1-D.01_(16650,4350).jpg","W13-1-1-C.02_(7800,13500).jpg","W27-2-1-I.03_(6600,12000).jpg"
4067,"W28-1-1-D.02_(6900,10800).jpg","W12-1-1-H.1.01_(10500,7950).jpg","W20-2-1-H.03_(4350,3450).jpg","W30-1-1-C.01_(13800,3150).jpg","W40-1-1-A.01_(16950,1200).jpg","W12-1-1-I.1.02_(12900,12900).jpg","W9-1-1-G.2_(8700,1800).jpg","W32-1-1-C.02_(15000,9300).jpg"
4068,"W40-1-1-J.03_(1050,7050).jpg","W28-1-1-J.01_(11400,13500).jpg","W10-1-1-D.2.06_(13050,13950).jpg","W45-1-1-K.01_(16050,5850).jpg","W2-1-1-K.2.04_(3450,750).jpg","W4-1-1-D.1.01_(2100,8850).jpg","W8-1-1-C.1.06_(14550,5550).jpg","W26-1-1-E.02_(5700,7500).jpg"
4069,"W7-1-1-D.2.01_(150,1950).jpg","W11-1-1-G.2.03_(9900,10800).jpg","W11-1-1-B.1.02_(2100,12000).jpg","W8-1-1-C.1.01_(7200,1800).jpg","W11-1-1-M.1.01_(16500,450).jpg","W43-1-1-E.02_(3450,12150).jpg","W3-1-1-C.1.04_(16350,6150).jpg","W19-1-1-B.03_(3900,900).jpg"
4070,"W38-1-1-H.02_(4950,10050).jpg","W28-1-1-D.01_(8400,13500).jpg","W38-1-1-F.01_(750,4500).jpg","W38-1-1-A.02_(1500,11850).jpg","W11-1-1-E.2.01_(17250,8550).jpg","W11-1-1-G.2.02_(14850,2250).jpg","W8-1-1-C.1.03_(11250,11100).jpg","W2-1-1-F.1.01_(3300,3600).jpg"
4071,"W11-1-1-G.1.03_(13050,10950).jpg","W22-1-1-A.02_(11400,4050).jpg","W36-1-1-B.03_(12450,4200).jpg","W28-1-1-J.02_(3150,11700).jpg","W2-1-1-N.1.01_(3750,12150).jpg","W27-2-1-I.03_(8100,6450).jpg","W9-1-1-B.2.02_(15900,2550).jpg","W3-1-1-C.2.03_(5850,1800).jpg"
4072,"W34-1-1-G.04_(2400,7500).jpg","W40-1-1-I.03_(10650,5100).jpg","W10-1-1-D.1.01_(10950,13950).jpg","W42-1-1-N.02_(4350,11250).jpg","W35-1-1-A.01_(3450,0).jpg","W12-1-1-D.2.01_(1800,6450).jpg","W38-1-1-P.01_(10950,6300).jpg","W26-1-1-H.01_(15150,4800).jpg"
4073,"W38-1-1-E.01_(15150,5100).jpg","W16-1-1-G.04_(8550,7950).jpg","W38-1-1-I.04_(17250,4800).jpg","W26-1-1-A.02_(8400,1500).jpg","W16-1-1-B.02_(15000,750).jpg","W35-1-1-I.02_(13800,13950).jpg","W8-1-1-C.1.04_(14550,9750).jpg","W26-1-1-H.01_(8850,1800).jpg"
4074,"W22-1-1-D.02_(8100,9150).jpg","W11-1-1-G.2.03_(6900,5100).jpg","W10-1-1-D.2.03_(14550,13800).jpg","W20-2-1-L.01_(15750,8400).jpg","W9-1-1-C.2.03_(17700,13500).jpg","W13-1-1-E.01_(14400,1200).jpg","W10-1-1-F.1.04_(1950,5850).jpg","W32-1-1-G.01_(6750,8850).jpg"
4075,"W8-1-1-C.1.03_(12150,15150).jpg","W36-1-1-F.02_(450,6450).jpg","W31-1-1-G.02_(13650,8100).jpg","W33-1-1-L.02_(4350,5700).jpg","W8-1-1-G.2.01_(2400,900).jpg","W4-1-1-D.1.03_(14100,2250).jpg","W13-1-1-C.01_(10650,12150).jpg","W2-1-1-I.2.01_(8400,7500).jpg"
4076,"W11-1-1-B.1.02_(17100,1800).jpg","W9-1-1-K.2.01_(9000,3000).jpg","W31-1-1-H.04_(14700,5550).jpg","W11-1-1-G.1.05_(15750,8250).jpg","W20-2-1-I.01_(6900,900).jpg","W4-1-1-D.1.02_(5550,7200).jpg","W8-1-1-C.1.06_(9450,8850).jpg","W19-1-1-B.03_(12900,12150).jpg"
4077,"W3-1-1-E.2.02_(9150,5250).jpg","W32-1-1-E.01_(6150,14700).jpg","W10-1-1-C.2.02_(10050,6150).jpg","W13-1-1-C.02_(12150,1350).jpg","W31-1-1-A.01_(8400,750).jpg","W29-1-1-B.01_(5700,7050).jpg","W8-1-1-C.1.06_(13050,9300).jpg","W28-1-1-J.02_(17400,900).jpg"
4078,"W26-1-1-E.02_(2400,4200).jpg","W31-1-1-E.01_(2250,13950).jpg","W18-1-1-A.02_(8100,900).jpg","W19-1-1-C.01_(17850,12900).jpg","W42-1-1-J.01_(0,6600).jpg","W36-1-1-E.02_(12300,7650).jpg","W8-1-1-C.1.05_(13050,6750).jpg","W16-1-1-G.06_(17250,9300).jpg"
4079,"W10-1-1-E.2.01_(10650,5550).jpg","W22-1-1-I.04_(13500,11400).jpg","W2-1-1-E.2.02_(13800,11700).jpg","W45-1-1-K.02_(9000,300).jpg","W33-1-1-F.01_(3600,0).jpg","W40-1-1-B.01_(6750,10650).jpg","W10-1-1-F.1.02_(2400,3450).jpg","W26-1-1-F.03_(4350,4200).jpg"
4080,"W43-1-1-J.03_(11850,1500).jpg","W13-1-1-T.01_(10200,13800).jpg","W10-1-1-C.2.02_(9450,11550).jpg","W11-1-1-B.1.03_(900,9600).jpg","W16-1-1-F.04_(17850,12150).jpg","W20-2-1-V.02_(15450,11100).jpg","W12-1-1-H.1.02_(17100,10350).jpg","W19-1-1-B.01_(300,12600).jpg"
4081,"W2-1-1-N.1.02_(5850,9900).jpg","W26-1-1-F.02_(12600,3000).jpg","W20-2-1-H.03_(12000,6900).jpg","W28-1-1-C.02_(5850,9300).jpg","W26-1-1-H.02_(12450,750).jpg","W30-1-1-I.05_(7650,10500).jpg","W38-1-1-G.01_(8250,3450).jpg","W32-1-1-C.02_(16350,14250).jpg"
4082,"W8-1-1-B.1.01_(15750,10350).jpg","W21-1-1-L.02_(8550,4650).jpg","W10-1-1-D.1.02_(12750,11850).jpg","W33-1-1-J.02_(1650,8700).jpg","W22-1-1-F.02_(1050,450).jpg","W13-1-1-E.02_(7800,5850).jpg","W32-1-1-L.01_(11250,2550).jpg","W34-1-1-G.02_(1650,3900).jpg"
4083,"W3-1-1-C.2.03_(17700,7200).jpg","W7-1-1-D.2.01_(10050,12450).jpg","W38-1-1-I.04_(7350,2250).jpg","W42-1-1-D.02_(14100,5400).jpg","W21-1-1-A.02_(11400,14850).jpg","W34-1-1-G.04_(12300,5550).jpg","W8-1-1-C.1.06_(11850,8250).jpg","W9-1-1-G.2_(9900,900).jpg"
4084,"W7-1-1-E.2.05_(10800,14250).jpg","W33-1-1-C.02_(13050,3000).jpg","W45-1-1-K.02_(2100,14550).jpg","W7-1-1-B.2.02_(2400,6150).jpg","W4-1-1-F.1.02_(7800,150).jpg","W13-1-1-B.02_(8250,10500).jpg","W12-1-1-D.1.01_(15450,1800).jpg","W19-1-1-B.01_(14550,10350).jpg"
4085,"W21-1-1-O.02_(2100,5250).jpg","W13-1-1-T.01_(5700,11850).jpg","W13-1-1-E.01_(9000,9600).jpg","W22-2-1-B.02_(8400,1200).jpg","W30-1-1-F.03_(12600,300).jpg","W3-1-1-B.1.05_(15300,2550).jpg","W38-1-1-H.01_(11250,5250).jpg","W2-1-1-N.1.01_(14700,8700).jpg"
4086,"W43-1-1-J.03_(4650,9600).jpg","W21-1-1-C.02_(4950,4500).jpg","W4-1-1-F.2.02_(10950,14250).jpg","W28-1-1-J.02_(1800,9300).jpg","W13-1-1-K.01_(16500,14550).jpg","W42-1-1-N.01_(9750,7500).jpg","W3-1-1-C.1.04_(7350,13050).jpg","W28-1-1-D.01_(3450,6000).jpg"
4087,"W29-1-1-B.04_(8250,9000).jpg","W40-1-1-I.01_(10050,3750).jpg","W2-1-1-A.2.01_(4950,2550).jpg","W28-1-1-A.02_(16200,14400).jpg","W4-1-1-A.1.01_(2100,1050).jpg","W22-1-1-J.02_(5850,9300).jpg","W12-1-1-D.1.01_(14700,2400).jpg","W8-1-1-E.1.03_(7500,150).jpg"
4088,"W40-1-1-F.01_(600,7050).jpg","W34-1-1-G.04_(4200,9150).jpg","W10-1-1-C.2.01_(1500,10650).jpg","W18-1-1-B.02_(2250,2700).jpg","W16-1-1-E.01_(8400,0).jpg","W42-1-1-J.01_(10650,7350).jpg","W33-1-1-E.02_(9900,10500).jpg","W10-1-1-F.1.01_(8700,2850).jpg"
4089,"W7-1-1-D.2.02_(15900,12450).jpg","W34-1-1-G.01_(8100,11100).jpg","W13-1-1-B.04_(6450,4800).jpg","W21-1-1-K.02_(1350,11250).jpg","W16-1-1-D.02_(8100,150).jpg","W12-1-1-B.1.05_(7050,12150).jpg","W8-1-1-C.1.03_(10350,9750).jpg","W27-2-1-F.02_(16950,11850).jpg"
4090,"W22-1-1-F.03_(3000,6000).jpg","W22-1-1-D.01_(13050,4200).jpg","W31-1-1-E.02_(1650,4800).jpg","W26-1-1-F.01_(11550,8250).jpg","W33-1-1-F.01_(10050,11100).jpg","W26-1-1-G.01_(1950,1950).jpg","W10-1-1-F.1.02_(16650,8700).jpg","W26-1-1-H.02_(1650,1950).jpg"
4091,"W27-2-1-A.02_(17550,1500).jpg","W33-1-1-C.02_(7500,12750).jpg","W11-1-1-E.1.04_(14400,2550).jpg","W45-1-1-B.02_(1650,4050).jpg","W19-1-1-A.03_(3300,450).jpg","W12-1-1-B.1.01_(17700,6300).jpg","W10-1-1-F.1.04_(5250,7200).jpg","W32-1-1-G.01_(14550,10500).jpg"
4092,"W3-1-1-E.2.01_(600,6450).jpg","W36-1-1-G.02_(7800,4200).jpg","W11-1-1-E.1.03_(4800,2400).jpg","W33-1-1-J.01_(3450,10050).jpg","W38-1-1-F.02_(450,14400).jpg","W4-1-1-A.2.02_(16800,10950).jpg","W8-1-1-C.1.06_(11400,4800).jpg","W12-1-1-D.1.04_(14700,12750).jpg"
4093,"W3-1-1-F.1.01_(4500,10500).jpg","W16-1-1-G.06_(2400,3450).jpg","W43-1-1-C.01_(1350,8550).jpg","W18-1-1-C.01_(16500,10800).jpg","W4-1-1-B.1.02_(18000,9450).jpg","W30-1-1-I.04_(4050,14700).jpg","W3-1-1-C.1.04_(6000,12300).jpg","W32-1-1-L.01_(9600,3450).jpg"
4094,"W12-1-1-I.1.01_(1950,7800).jpg","W16-1-1-G.04_(1350,10650).jpg","W31-1-1-G.02_(4350,2100).jpg","W13-1-1-D.02_(12000,2100).jpg","W12-1-1-D.1.01_(0,2250).jpg","W27-2-1-B.02_(14400,2250).jpg","W7-1-1-B.2.02_(10350,150).jpg","W11-1-1-E.1.02_(9150,12450).jpg"
4095,"W12-1-1-D.2.05_(10950,1950).jpg","W32-1-1-E.05_(15750,8850).jpg","W43-1-1-C.01_(15750,5850).jpg","W21-1-1-K.01_(8250,11850).jpg","W21-1-1-E.01_(7950,600).jpg","W20-2-1-V.02_(13350,10650).jpg","W12-1-1-D.1.01_(12750,13650).jpg","W32-1-1-G.02_(6150,14100).jpg"
4096,"W27-2-1-B.01_(13650,14400).jpg","W3-1-1-A.2.03_(12300,3150).jpg","W13-1-1-A.02_(2550,14400).jpg","W45-1-1-K.01_(4350,6600).jpg","W7-1-1-E.2.05_(16350,150).jpg","W8-1-1-C.2.01_(8550,10950).jpg","W12-1-1-D.1.02_(16800,1800).jpg","W32-1-1-C.01_(3150,12300).jpg"
4097,"W8-1-1-D.1.01_(8700,5550).jpg","W9-1-1-G.2_(7500,10950).jpg","W36-1-1-D.01_(10050,9750).jpg","W42-1-1-F.02_(17700,2250).jpg","W13-1-1-T.02_(11250,0).jpg","W8-1-1-F.2.01_(2850,9000).jpg","W3-1-1-C.1.02_(15750,4650).jpg","W32-1-1-E.02_(9750,9450).jpg"
4098,"W8-1-1-F.1.01_(10650,3000).jpg","W2-1-1-J.2.04_(1350,7050).jpg","W10-1-1-J.2.01_(5700,13350).jpg","W20-2-1-L.02_(900,5100).jpg","W8-1-1-C.1.03_(17700,9900).jpg","W19-1-1-D.03_(12900,2700).jpg","W8-1-1-C.1.06_(5250,6600).jpg","W29-1-1-F.01_(17850,13500).jpg"
4099,"W43-1-1-I.03_(15150,8250).jpg","W10-1-1-F.1.03_(7650,6900).jpg","W2-1-1-G.2.02_(3900,2700).jpg","W22-2-1-C.01_(12900,3750).jpg","W7-1-1-D.2.01_(900,0).jpg","W22-2-1-A.01_(13500,9150).jpg","W8-1-1-C.1.02_(10200,5100).jpg","W29-1-1-F.01_(16650,1800).jpg"
4100,"W38-1-1-P.01_(16350,14400).jpg","W8-1-1-H.1.02_(5250,8850).jpg","W2-1-1-A.2.01_(10500,1650).jpg","W27-2-1-F.01_(1050,14100).jpg","W4-1-1-B.1.01_(18000,1650).jpg","W20-2-1-Y.01_(16200,3900).jpg","W19-1-1-D.01_(16650,13650).jpg","W7-1-1-A.2.02_(12000,900).jpg"
4101,"W13-1-1-B.06_(7350,5100).jpg","W40-1-1-I.04_(9300,2100).jpg","W2-1-1-C.2.01_(6750,7800).jpg","W43-1-1-A.02_(2550,2550).jpg","W16-1-1-C.03_(3150,450).jpg","W22-1-1-I.04_(9450,2250).jpg","W8-1-1-C.1.03_(13650,12600).jpg","W32-1-1-I.02_(12150,1200).jpg"
4102,"W40-1-1-D.02_(12000,10950).jpg","W21-1-1-M.02_(10650,3900).jpg","W4-1-1-C.2.01_(14100,10350).jpg","W34-1-1-C.02_(1050,3450).jpg","W21-1-1-D.02_(8250,0).jpg","W4-1-1-A.2.02_(10200,10950).jpg","W8-1-1-C.1.01_(7800,4200).jpg","W11-1-1-D.1.02_(14250,8850).jpg"
4103,"W11-1-1-E.1.04_(8250,9300).jpg","W34-1-1-A.01_(7200,11250).jpg","W38-1-1-I.02_(11550,3900).jpg","W28-1-1-N.01_(8100,1950).jpg","W2-1-1-I.2.02_(600,11100).jpg","W42-1-1-K.02_(15900,1650).jpg","W13-1-1-A.04_(13350,11700).jpg","W11-1-1-L.2.02_(7200,5400).jpg"
4104,"W31-1-1-D.02_(7050,6450).jpg","W8-1-1-C.1.05_(4500,14400).jpg","W13-1-1-B.04_(11550,11550).jpg","W22-2-1-A.02_(7800,5700).jpg","W2-1-1-I.2.01_(5550,450).jpg","W22-1-1-J.01_(7500,1800).jpg","W21-1-1-O.02_(6450,4200).jpg","W26-1-1-H.01_(3150,11250).jpg"
4105,"W12-1-1-I.1.02_(4800,1800).jpg","W36-1-1-G.02_(4500,4650).jpg","W36-1-1-D.02_(7950,5250).jpg","W28-1-1-N.01_(8250,4200).jpg","W4-1-1-B.2.01_(450,300).jpg","W12-1-1-D.1.02_(10650,2250).jpg","W10-1-1-F.1.03_(2850,7050).jpg","W21-1-1-M.02_(7500,10950).jpg"
4106,"W8-1-1-E.2.02_(14550,1050).jpg","W34-1-1-F.02_(10500,4500).jpg","W31-1-1-A.02_(1500,7800).jpg","W42-1-1-N.01_(14550,2550).jpg","W13-1-1-A.01_(10800,1350).jpg","W13-1-1-E.01_(13800,2400).jpg","W8-1-1-C.1.06_(2700,9900).jpg","W3-1-1-C.2.01_(8250,7500).jpg"
4107,"W21-1-1-B.02_(14700,8400).jpg","W7-1-1-A.2.03_(10050,300).jpg","W2-1-1-C.2.01_(14850,6900).jpg","W10-1-1-B.2.01_(900,4800).jpg","W38-1-1-I.04_(10200,14550).jpg","W12-1-1-D.1.05_(2100,13050).jpg","W8-1-1-C.1.06_(14250,10500).jpg","W28-1-1-J.01_(17400,3600).jpg"
4108,"W9-1-1-E.2.01_(6900,10050).jpg","W7-1-1-B.2.02_(14400,14550).jpg","W2-1-1-E.2.02_(12600,2100).jpg","W4-1-1-F.2.01_(14250,3750).jpg","W12-1-1-E.2.01_(17100,600).jpg","W12-1-1-I.1.01_(17850,7950).jpg","W12-1-1-D.2.01_(5100,9300).jpg","W32-1-1-I.02_(12000,8850).jpg"
4109,"W13-1-1-B.06_(600,1500).jpg","W8-1-1-C.1.05_(16650,14850).jpg","W10-1-1-C.2.02_(6750,6900).jpg","W10-1-1-J.2.01_(14850,7350).jpg","W8-1-1-B.2.01_(8700,2100).jpg","W13-1-1-U.01_(8250,11250).jpg","W29-1-1-A.01_(13800,11850).jpg","W12-1-1-D.1.02_(14700,13800).jpg"
4110,"W12-1-1-I.1.02_(10500,2100).jpg","W22-2-1-A.01_(14700,13350).jpg","W38-1-1-I.03_(10950,4800).jpg","W30-1-1-C.02_(16200,5100).jpg","W10-1-1-D.2.01_(17400,7500).jpg","W7-1-1-B.2.02_(10350,5850).jpg","W8-1-1-C.1.04_(12900,11550).jpg","W9-1-1-H.2.02_(9750,12900).jpg"
4111,"W26-1-1-F.01_(9000,300).jpg","W22-1-1-A.02_(3900,10650).jpg","W11-1-1-E.1.01_(4800,5700).jpg","W31-1-1-H.04_(13500,13500).jpg","W26-1-1-D.02_(2700,450).jpg","W27-2-1-C.01_(5850,900).jpg","W8-1-1-C.1.05_(10800,12600).jpg","W32-1-1-J.02_(12450,5550).jpg"
4112,"W9-1-1-E.2.01_(7050,9600).jpg","W3-1-1-B.2.02_(7350,13650).jpg","W38-1-1-A.01_(8850,9300).jpg","W11-1-1-G.1.06_(13050,1650).jpg","W18-1-1-C.01_(3000,750).jpg","W27-2-1-I.02_(11400,2400).jpg","W38-1-1-I.03_(16200,7650).jpg","W32-1-1-M.02_(8550,2100).jpg"
4113,"W43-1-1-F.01_(10950,8250).jpg","W36-1-1-F.05_(12000,10350).jpg","W13-1-1-A.02_(8700,13500).jpg","W28-1-1-Q.02_(11100,2100).jpg","W11-1-1-E.1.02_(750,5850).jpg","W35-1-1-G.01_(13350,3150).jpg","W10-1-1-F.1.02_(15150,13500).jpg","W32-1-1-I.01_(8700,150).jpg"
4114,"W26-1-1-F.04_(12450,4200).jpg","W40-1-1-I.02_(13950,9300).jpg","W4-1-1-C.2.01_(13500,3000).jpg","W26-1-1-D.02_(4500,9450).jpg","W3-1-1-B.2.01_(15150,10500).jpg","W20-2-1-I.01_(12600,4800).jpg","W43-1-1-I.01_(7050,4650).jpg","W29-1-1-F.02_(17850,12300).jpg"
4115,"W31-1-1-H.06_(14100,11100).jpg","W8-1-1-B.2.02_(8700,12750).jpg","W2-1-1-O.2.02_(6450,10800).jpg","W27-2-1-G.02_(17100,2250).jpg","W31-1-1-H.02_(1200,10350).jpg","W19-1-1-A.04_(4050,11400).jpg","W12-1-1-D.1.01_(3750,8400).jpg","W21-1-1-D.02_(7050,11250).jpg"
4116,"W32-1-1-M.01_(9150,11550).jpg","W28-1-1-J.01_(11850,13950).jpg","W38-1-1-I.04_(17700,3900).jpg","W26-1-1-A.02_(11550,3450).jpg","W36-1-1-B.03_(600,4800).jpg","W45-1-1-G.02_(2250,9000).jpg","W12-1-1-D.1.05_(7200,13050).jpg","W2-1-1-F.1.01_(2400,750).jpg"
4117,"W38-1-1-G.02_(2100,8700).jpg","W9-1-1-H.2.02_(2100,14400).jpg","W31-1-1-H.03_(2550,2850).jpg","W11-1-1-G.1.06_(13350,2550).jpg","W4-1-1-A.1.03_(11700,1350).jpg","W35-1-1-J.02_(9900,7500).jpg","W10-1-1-F.1.02_(7050,9450).jpg","W12-1-1-D.2.04_(17550,9600).jpg"
4118,"W16-1-1-G.04_(12300,6450).jpg","W3-1-1-F.1.02_(10500,12750).jpg","W43-1-1-C.02_(7350,7950).jpg","W2-1-1-O.2.02_(16200,11400).jpg","W8-1-1-B.1.04_(11100,450).jpg","W21-1-1-B.03_(5850,8250).jpg","W8-1-1-C.1.02_(12750,5400).jpg","W10-1-1-D.2.05_(6600,6000).jpg"
4119,"W13-1-1-E.02_(7200,8850).jpg","W9-1-1-K.2.03_(1800,1050).jpg","W4-1-1-C.2.02_(14100,6600).jpg","W10-1-1-J.2.03_(7500,300).jpg","W20-2-1-I.02_(4500,4050).jpg","W4-1-1-A.1.03_(8250,9450).jpg","W8-1-1-C.1.05_(12000,8700).jpg","W8-1-1-A.1.02_(8100,1800).jpg"
4120,"W22-1-1-B.01_(7650,6450).jpg","W11-1-1-C.1.02_(10050,8100).jpg","W18-1-1-C.01_(6450,7350).jpg","W42-1-1-A.02_(1950,5400).jpg","W27-2-1-E.01_(900,13800).jpg","W35-1-1-D.02_(3000,4350).jpg","W8-1-1-C.1.04_(6450,9900).jpg","W32-1-1-J.02_(1650,3150).jpg"
4121,"W16-1-1-B.01_(7350,13950).jpg","W40-1-1-B.02_(3300,5700).jpg","W2-1-1-B.2.02_(900,10800).jpg","W4-1-1-A.2.02_(6150,8100).jpg","W10-1-1-F.1.05_(9000,0).jpg","W42-1-1-K.01_(8100,4650).jpg","W8-1-1-C.1.03_(2700,11250).jpg","W12-1-1-D.2.04_(3900,9750).jpg"
4122,"W27-2-1-G.01_(8850,10350).jpg","W29-1-1-A.01_(12300,1200).jpg","W38-1-1-A.02_(8250,9150).jpg","W28-1-1-B.01_(3150,2850).jpg","W31-1-1-H.04_(900,14700).jpg","W35-1-1-J.02_(4800,2250).jpg","W12-1-1-D.1.01_(15450,2250).jpg","W27-2-1-A.01_(11700,14400).jpg"
4123,"W7-1-1-C.2.02_(16950,6150).jpg","W12-1-1-A.2.01_(4500,13050).jpg","W10-1-1-E.2.01_(13950,12450).jpg","W10-1-1-J.2.02_(15150,10950).jpg","W19-1-1-A.03_(16950,300).jpg","W43-1-1-I.03_(4350,1500).jpg","W8-1-1-C.1.06_(16650,9000).jpg","W26-1-1-H.01_(450,1650).jpg"
4124,"W2-1-1-J.2.01_(10950,10050).jpg","W11-1-1-G.2.01_(450,11700).jpg","W2-1-1-A.2.02_(9150,4800).jpg","W18-1-1-C.01_(15900,8850).jpg","W40-1-1-J.03_(10800,0).jpg","W33-1-1-A.01_(4350,12150).jpg","W10-1-1-F.1.03_(4950,7650).jpg","W2-1-1-J.2.01_(14100,6900).jpg"
4125,"W2-1-1-J.2.03_(4800,8100).jpg","W10-1-1-D.2.06_(4800,2400).jpg","W10-1-1-C.2.01_(600,3600).jpg","W22-2-1-B.02_(6300,14400).jpg","W30-1-1-D.02_(13500,6150).jpg","W35-1-1-H.02_(4350,10050).jpg","W10-1-1-D.2.06_(8700,5250).jpg","W43-1-1-I.01_(9000,13050).jpg"
4126,"W7-1-1-E.2.04_(10500,13200).jpg","W19-1-1-B.01_(2700,8250).jpg","W2-1-1-C.2.01_(7800,13950).jpg","W26-1-1-C.01_(7350,1650).jpg","W35-1-1-H.02_(17850,14850).jpg","W12-1-1-D.1.04_(2400,5400).jpg","W10-1-1-F.1.01_(10650,13800).jpg","W20-2-1-I.02_(15300,5550).jpg"
4127,"W8-1-1-H.1.04_(4050,6000).jpg","W29-1-1-B.04_(600,9300).jpg","W13-1-1-C.02_(4200,9900).jpg","W26-1-1-A.01_(12900,3750).jpg","W4-1-1-D.1.02_(1800,14700).jpg","W19-1-1-D.02_(7050,1800).jpg","W38-1-1-P.01_(11700,1800).jpg","W3-1-1-C.2.03_(9150,9150).jpg"
